311907658150072322	negative	So und nun #Papst bis zum Abwinken, ich mach mal Twitter und Fernsehen aus ;-)	so und nun #Papst bis zu Abwinken, ich machen mal Twitter und Fernsehen aus ;-)	ADV KON ADV NN KON APPRART NN PPER VVIMP ADV NN KON NN APPR $(	9/MO 1/CD 4/MO 2/CJ 2/CD 5/CJ 6/NK 6/SB 0/-- 9/MO 9/OA 11/CD 12/CJ 9/MO 14/--	Sentiment::markable_1::Sarcasm=false|Sentiment::markable_1::Intensity=medium|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Polarity=negative Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True case=nom|num=sg|Target::markable_2::Anaphref=empty|gender=masc|Target::markable_2::Preferred=true|Target::markable_2::Target=True|Sentiment::markable_1::Sentiment=True Target::markable_2::Target=True|Sentiment::markable_1::Sentiment=True case=dat|gender=masc|num=sg|Target::markable_2::Target=True|Sentiment::markable_1::Sentiment=True case=dat|gender=masc|num=sg case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=pl _ case=nom|gender=fem|num=pl _ EmoExpression::markable_3::Intensity=medium|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::EmoExpression=True|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Uncertain=false
311804389490831360	negative	Stimmt. Wo bleibt der Allmächtige? Hat er sich von seinen Stellvertretern auf Erden abgewandt? :( #Papst #Vatikan #Kardinäle #Gott	Stimmt. wo bleiben die Allmächtige? haben er sich von sein Stellvertreter auf Erde|Erden abgewandt? :( #Papst #Vatikan #Kardinäle #Gott	NN PWAV VVFIN ART NN VAFIN PPER PRF APPR PPOSAT NN APPR NN ADJA ADJA NN NN NN NN	0/-- 3/MO 0/-- 5/NK 3/SB 0/-- 6/SB 14/OA 14/SBP 11/NK 9/NK 11/MNR 12/NK 6/OC 16/NK 0/-- 16/NK 19/NK 17/NK	case=nom|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=3 case=acc|pers=3|num=sg _ case=dat|gender=masc|num=pl case=dat|gender=masc|num=pl _ case=dat|gender=fem|num=sg _ EmoExpression::markable_23::SubjectiveFact=false|EmoExpression::markable_23::Intensity=medium|EmoExpression::markable_23::EmoExpression=True|EmoExpression::markable_23::Polarity=negative|EmoExpression::markable_23::Uncertain=false|EmoExpression::markable_23::Sarcasm=false case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg
311974095426306049	negative	RT @hipsterschwein: Wieder kein Moslem als Papst. :-(	RT @hipsterschwein: wieder keine Moslem als Papst. :-(	NE NN ADV PIAT NN KOKOM NN $(	2/AG 0/-- 5/MO 5/NK 0/-- 5/CD 6/NK 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg Sentiment::markable_24::Sentiment=True|Target::markable_26::Anaphref=empty|Sentiment::markable_24::Intensity=medium|Sentiment::markable_24::Sarcasm=true|Target::markable_26::Target=True|Target::markable_26::Preferred=true|Sentiment::markable_24::Polarity=negative case=nom|gender=masc|num=sg|Target::markable_26::Target=True|Sentiment::markable_24::Sentiment=True case=nom|gender=masc|num=sg|Target::markable_26::Target=True|Sentiment::markable_24::Sentiment=True Sentiment::markable_24::Sentiment=True|Target::markable_26::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_24::Sentiment=True Sentiment::markable_24::Sentiment=True|EmoExpression::markable_25::Intensity=medium|EmoExpression::markable_25::Polarity=negative|EmoExpression::markable_25::Sarcasm=true|EmoExpression::markable_25::SubjectiveFact=false|EmoExpression::markable_25::Uncertain=false|EmoExpression::markable_25::EmoExpression=True
311910338427777024	negative	RT @tutsiblog: Hoffentlich ist es nicht Silvio #Berlusconi :) #Papst und so	RT @tutsiblog: hoffentlich sein es nicht Silvio #Berlusconi :) #Papst und so	NE NN ADV VAFIN PPER PTKNEG NE NN ADJA NN KON ADV	2/AG 0/-- 4/MO 0/-- 4/SB 4/NG 8/PNC 4/PD 10/NK 8/AG 10/CD 11/CJ	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg EmoExpression::markable_100500195::Intensity=medium|EmoExpression::markable_100500195::Sarcasm=false|Sentiment::markable_100500193::Sentiment=True|EmoExpression::markable_100500195::Polarity=positive|Sentiment::markable_100500193::Sarcasm=false|EmoExpression::markable_100500195::EmoExpression=True|Sentiment::markable_100500193::Polarity=negative|EmoExpression::markable_100500195::SubjectiveFact=false|EmoExpression::markable_100500195::Uncertain=false|Sentiment::markable_100500193::Intensity=medium pers=3|Sentiment::markable_100500193::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|Sentiment::markable_100500193::Sentiment=True|pers=3 Sentiment::markable_100500193::Sentiment=True|Negation::markable_100500196::Negation=True|Negation::markable_100500196::EmoExpressionRef=empty case=nom|num=sg|Target::markable_100500194::Target=True|Target::markable_100500194::Preferred=true|Sentiment::markable_100500193::Sentiment=True|gender=masc|Target::markable_100500194::Anaphref=empty case=nom|gender=masc|num=sg|Target::markable_100500194::Target=True|Sentiment::markable_100500193::Sentiment=True case=nom|gender=masc|pos=True|EmoExpression::markable_27::EmoExpression=True|EmoExpression::markable_27::Uncertain=false|num=sg|EmoExpression::markable_27::Intensity=medium|Sentiment::markable_100500193::Sentiment=True|EmoExpression::markable_27::SubjectiveFact=false|EmoExpression::markable_27::Polarity=positive|EmoExpression::markable_27::Sarcasm=false case=nom|gender=masc|num=sg|Sentiment::markable_100500193::Sentiment=True Sentiment::markable_100500193::Sentiment=True Sentiment::markable_100500193::Sentiment=True
311911221500719105	positive	Stellt euch vor der Vatikan wäre in Holland, dann wüssten wir jetzt schon er #papst ist, kein Gardinen in holland ;-)	stellen ihr vor die Vatikan sein in Holland, dann wissen wir jetzt schon er #papst ist, keine Gardine in holland ;-)	VVFIN PPER APPR ART NN VAFIN APPR NE ADV VVFIN PPER ADV ADV PPER NN NE PIAT NN APPR ADJA $(	0/-- 1/DA 1/MO 5/NK 3/NK 1/OC 6/MO 7/NK 10/MO 6/CJ 10/SB 10/MO 10/MO 10/SB 10/OA 15/NK 18/NK 10/OA 18/MNR 19/NK 20/--	pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=pl|pers=2 _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=past|mood=subj _ case=dat|gender=neut|num=sg _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ _ case=nom|gender=masc|num=sg|pers=3 case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=dat|gender=neut|num=sg EmoExpression::markable_100500197::EmoExpression=True|EmoExpression::markable_100500197::Uncertain=false|EmoExpression::markable_100500197::Intensity=medium|EmoExpression::markable_100500197::SubjectiveFact=false|EmoExpression::markable_100500197::Sarcasm=false|EmoExpression::markable_100500197::Polarity=positive
311923156531167232	positive	@jtb47 du irritierst Gerade den Inhalt meiner timeline ... ;-) #Papst	@jtb47 du irritierst gerade die Inhalt mein timeline ... ;-) #Papst	NN PPER VVFIN ADV ART NN PPOSAT NN $. $( NN	0/-- 3/SB 0/-- 3/MO 6/NK 3/OA 8/NK 6/AG 8/-- 11/-- 0/--	case=nom|gender=fem|num=sg case=nom|*=True|num=sg|pers=2 EmoExpression::markable_100500229::Uncertain=true|mood=ind|EmoExpression::markable_100500229::SubjectiveFact=false|pers=2|EmoExpression::markable_100500229::EmoExpression=True|num=sg|tense=pres|EmoExpression::markable_100500229::Sarcasm=false|EmoExpression::markable_100500229::Polarity=positive|EmoExpression::markable_100500229::Intensity=medium _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=gen|gender=masc|num=pl case=gen|gender=masc|num=pl _ EmoExpression::markable_28::Intensity=medium|EmoExpression::markable_28::Sarcasm=false|EmoExpression::markable_28::SubjectiveFact=false|EmoExpression::markable_28::Polarity=positive|EmoExpression::markable_28::EmoExpression=True|EmoExpression::markable_28::Uncertain=false _
311905819895681024	positive	OH JA PAPST - da weiss ich schon dass wir morgen in Religion nicht viel machen werden ausser reden :)	OH ja Papst - da wissen ich schon dass wir morgen in Religion nicht viel machen werden außer reden :)	NE ADV NN $( ADV VVFIN PPER ADV KOUS PPER ADV APPR NN PTKNEG ADV VVINF VAFIN APPR VVFIN ADJA	3/DA 1/MO 6/SB 3/-- 6/MO 0/-- 6/SB 6/MO 17/CP 17/SB 16/MO 16/MO 12/NK 15/NG 16/MO 17/OC 6/OC 20/MO 18/NK 17/SB	_ _ case=nom|gender=masc|num=sg _ _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ _ case=nom|*=True|num=pl|pers=1 _ _ case=acc|gender=fem|num=sg _ _ _ pers=3|num=pl|tense=pres|mood=ind _ _ case=acc|EmoExpression::markable_29::Intensity=medium|gender=masc|pos=True|EmoExpression::markable_29::EmoExpression=True|EmoExpression::markable_29::Uncertain=false|num=sg|EmoExpression::markable_29::Polarity=positive|EmoExpression::markable_29::Sarcasm=false|EmoExpression::markable_29::SubjectiveFact=false
311916442901696514	positive	Der Papst muss sich noch Schminken :) hat mein Bruder gesagt :D xD	die Papst müssen sich noch Schminke|Schminken :) haben mein Bruder sagen :D xD	ART NN VMFIN PRF ADV NN NN VAFIN PPOSAT NN VVPP ADJD ADJA	2/NK 3/SB 0/-- 13/OA 6/MO 8/SB 6/NK 11/OC 10/NK 8/SB 13/MO 13/MO 3/OC	case=nom|gender=masc|Sentiment::markable_32::Polarity=positive|Target::markable_33::Preferred=true|num=sg|Sentiment::markable_32::Sarcasm=false|Sentiment::markable_32::Intensity=medium|Sentiment::markable_32::Sentiment=True|Target::markable_33::Target=True|Target::markable_33::Anaphref=empty case=nom|gender=masc|Sentiment::markable_32::Sentiment=True|num=sg|Target::markable_33::Target=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_32::Sentiment=True|Target::markable_33::Target=True case=acc|pers=3|Sentiment::markable_32::Sentiment=True|num=sg|Target::markable_33::Target=True Sentiment::markable_32::Sentiment=True|Target::markable_33::Target=True case=nom|gender=neut|Sentiment::markable_32::Sentiment=True|num=sg|Target::markable_33::Target=True case=nom|EmoExpression::markable_34::SubjectiveFact=false|gender=neut|EmoExpression::markable_34::Uncertain=false|EmoExpression::markable_34::Intensity=medium|num=sg|EmoExpression::markable_34::EmoExpression=True|Sentiment::markable_32::Sentiment=True|EmoExpression::markable_34::Polarity=positive|EmoExpression::markable_34::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_32::Sentiment=True|Target::markable_33::Target=True case=nom|gender=masc|Sentiment::markable_32::Sentiment=True|num=sg|Target::markable_33::Target=True case=nom|gender=masc|Sentiment::markable_32::Sentiment=True|num=sg|Target::markable_33::Target=True Sentiment::markable_32::Sentiment=True|Target::markable_33::Target=True EmoExpression::markable_30::EmoExpression=True|EmoExpression::markable_30::Uncertain=false|EmoExpression::markable_30::Intensity=medium|EmoExpression::markable_30::SubjectiveFact=false|Sentiment::markable_32::Sentiment=True|EmoExpression::markable_30::Sarcasm=false|EmoExpression::markable_30::Polarity=positive EmoExpression::markable_31::Sarcasm=false|EmoExpression::markable_31::EmoExpression=True|EmoExpression::markable_31::Uncertain=false|EmoExpression::markable_31::Intensity=medium|EmoExpression::markable_31::SubjectiveFact=false|Sentiment::markable_32::Sentiment=True|EmoExpression::markable_31::Polarity=positive
311916495951253504	positive	RT @drottma: Beim ZDF bibbern sie schon: Komm endlich raus, Papst! Um 20:45 Uhr kommt Fussball! ;-)	RT @drottma: bei ZDF bibbern sie schon: kommen endlich raus, Papst! um @card@ Uhr kommen Fussball! ;-)	NE NN APPRART NE VVFIN PPER ADJA VVIMP ADV NE NN APPR CARD NN VVFIN NN $(	2/AG 0/-- 5/MO 3/NK 0/-- 5/SB 8/NK 11/PAR 8/MO 11/AG 5/OA 15/MO 14/NK 12/NK 0/-- 15/PNC 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg EmoExpression::markable_100500230::Sarcasm=false|EmoExpression::markable_100500230::SubjectiveFact=false|mood=ind|EmoExpression::markable_100500230::Polarity=negative|EmoExpression::markable_100500230::EmoExpression=True|pers=3|num=pl|tense=pres|EmoExpression::markable_100500230::Uncertain=false|EmoExpression::markable_100500230::Intensity=weak case=nom|*=True|num=pl|pers=3 case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ case=nom|*=True|num=sg case=acc|gender=neut|num=sg Target::markable_36::Anaphref=empty|Target::markable_36::Preferred=true|Sentiment::markable_35::Intensity=medium|Sentiment::markable_35::Sarcasm=false|Sentiment::markable_35::Polarity=positive|Target::markable_36::Target=True|Sentiment::markable_35::Sentiment=True Target::markable_36::Target=True|Sentiment::markable_35::Sentiment=True gender=fem|*=True|Target::markable_36::Target=True|Sentiment::markable_35::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Target::markable_36::Target=True|Sentiment::markable_35::Sentiment=True case=nom|gender=neut|num=sg|Target::markable_36::Target=True|Sentiment::markable_35::Sentiment=True EmoExpression::markable_37::EmoExpression=True|EmoExpression::markable_37::Uncertain=false|EmoExpression::markable_37::Intensity=medium|EmoExpression::markable_37::Sarcasm=false|EmoExpression::markable_37::SubjectiveFact=false|EmoExpression::markable_37::Polarity=positive|Sentiment::markable_35::Sentiment=True
311923587986632704	positive	RT @MrMenstrends: Papst Wahl aus der Badewanne anschauen :) Haha #papst #rom #italien http://t.co/hdbNE4YPir	RT @MrMenstrends: Papst Wahl aus die Badewanne anschauen :) Haha #papst #rom #italien http://t.co/hdbNE4YPir	NE ADJA NN NN APPR ART NN VVFIN ADJA NN NN NN NN NN	2/SB 0/-- 8/SB 3/NK 3/MNR 7/NK 5/NK 0/-- 10/NK 8/DA 8/DA 11/NK 8/DA 8/OA	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|Target::markable_40::Anaphref=empty|Sentiment::markable_39::Sarcasm=false|Sentiment::markable_39::Sentiment=True|Sentiment::markable_39::Polarity=positive|gender=masc|Target::markable_40::Preferred=true|Sentiment::markable_39::Intensity=medium|num=sg|Target::markable_40::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_39::Sentiment=True|Target::markable_40::Target=True Sentiment::markable_39::Sentiment=True|Target::markable_40::Target=True case=dat|gender=fem|num=sg|Sentiment::markable_39::Sentiment=True|Target::markable_40::Target=True case=dat|gender=fem|num=sg|Sentiment::markable_39::Sentiment=True|Target::markable_40::Target=True Sentiment::markable_39::Sentiment=True|Target::markable_40::Target=True case=gen|Sentiment::markable_39::Sentiment=True|EmoExpression::markable_38::Sarcasm=false|EmoExpression::markable_38::EmoExpression=True|gender=masc|EmoExpression::markable_38::Uncertain=false|EmoExpression::markable_38::Intensity=medium|pos=True|EmoExpression::markable_38::Polarity=positive|num=pl|EmoExpression::markable_38::SubjectiveFact=false case=gen|EmoExpression::markable_41::EmoExpression=True|EmoExpression::markable_41::Uncertain=false|Sentiment::markable_39::Sentiment=True|EmoExpression::markable_41::Intensity=medium|gender=masc|EmoExpression::markable_41::Polarity=positive|EmoExpression::markable_41::Sarcasm=false|num=pl|EmoExpression::markable_41::SubjectiveFact=false case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl
311978620723793921	negative	Bin ja nur nicht gewählt worden, weil Papst Leo 1969 [neunzehnneunundsechzigste] nicht in die Tagesthemen passt du :-(	sein ja nur nicht wählen worden, weil Papst Leo @card@ [neunzehnneunundsechzigste] nicht in die Tagesthema passen du :-(	VAFIN ADV ADV PTKNEG VVPP VVFIN KOUS NN NE CARD NN PTKNEG APPR ART NN VVFIN PPER $(	0/-- 5/MO 5/MO 5/NG 6/OC 8/NK 8/CP 1/SB 8/NK 11/NK 16/OA 16/NG 16/MO 15/NK 13/NK 1/OC 16/SB 17/--	Sentiment::markable_42::Sentiment=True|mood=ind|Sentiment::markable_42::Sarcasm=true|Sentiment::markable_42::Polarity=negative|pers=3|num=sg|tense=past|Sentiment::markable_42::Intensity=medium|Target::markable_43::Target=True|Target::markable_43::Preferred=true|Target::markable_43::Anaphref=empty Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=masc|num=pl _ _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ case=nom|*=True|num=sg|pers=2 Sentiment::markable_42::Sentiment=True|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::SubjectiveFact=false|EmoExpression::markable_44::Uncertain=false|EmoExpression::markable_44::EmoExpression=True|EmoExpression::markable_44::Polarity=negative
311922268806729729	positive	Messi und nun der Papst... Argentinien hat den Draht zum Himmel:-)	Messi und nun die Papst... Argentinien haben die Draht zu Himmel:-)	NN KON ADV ART NN NE VAFIN ART NN APPRART $(	0/-- 1/CD 5/MO 5/NK 2/CJ 7/SB 0/-- 9/NK 7/OA 9/MNR 10/--	case=nom|gender=masc|num=sg _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|Target::markable_100500198::Anaphref=empty|Target::markable_100500198::Preferred=true|Sentiment::markable_45::Sentiment=True|gender=neut|Sentiment::markable_45::Polarity=positive|num=sg|Sentiment::markable_45::Intensity=medium|Target::markable_100500198::Target=True|Sentiment::markable_45::Sarcasm=false mood=ind|EmoExpression::markable_100500199::Intensity=medium|Sentiment::markable_45::Sentiment=True|EmoExpression::markable_100500199::SubjectiveFact=false|EmoExpression::markable_100500199::EmoExpression=True|pers=3|EmoExpression::markable_100500199::Uncertain=false|num=sg|tense=pres|EmoExpression::markable_100500199::Sarcasm=false|EmoExpression::markable_100500199::Polarity=positive case=acc|gender=masc|num=sg|EmoExpression::markable_100500199::EmoExpression=True|Sentiment::markable_45::Sentiment=True case=acc|gender=masc|num=sg|EmoExpression::markable_100500199::EmoExpression=True|Sentiment::markable_45::Sentiment=True case=dat|gender=masc|num=sg|EmoExpression::markable_100500199::EmoExpression=True|Sentiment::markable_45::Sentiment=True case=dat|EmoExpression::markable_46::EmoExpression=True|EmoExpression::markable_46::Uncertain=false|Sentiment::markable_45::Sentiment=True|gender=masc|EmoExpression::markable_46::SubjectiveFact=false|EmoExpression::markable_46::Polarity=positive|num=sg|EmoExpression::markable_46::Intensity=medium|EmoExpression::markable_46::Sarcasm=false
311920430019661825	negative	Ach das ist jetzt erst der Papst . _. Dann hab ich so einen anderen ausgelacht :)	ach die sein jetzt erst die Papst . _. dann haben ich so eine andere auslachen :)	ITJ PDS VAFIN ADV ADV ART NN $. NN ADV VAIMP PPER ADV ART PIS VVPP ADJA	2/NK 3/SB 0/-- 3/MO 3/MO 7/NK 3/PD 7/-- 0/-- 16/MO 16/NK 9/SB 16/MO 15/NK 16/DA 9/OC 16/MO	_ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|num=sg|Target::markable_54::Target=True|Target::markable_54::Anaphref=empty|gender=masc|Target::markable_54::Preferred=true case=nom|gender=masc|num=sg|Target::markable_54::Target=True EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::SubjectiveFact=false|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium case=nom|gender=masc|num=sg|EmoExpression::markable_49::EmoExpression=True case=nom|num=sg|Sentiment::markable_50::Sarcasm=false|Sentiment::markable_50::Intensity=medium|gender=masc|Sentiment::markable_50::Sentiment=True|Sentiment::markable_50::Polarity=negative pers=3|Sentiment::markable_50::Sentiment=True|num=sg|tense=past|mood=ind case=nom|pers=1|num=sg|Source::markable_51::Anaphref=empty|Source::markable_51::Source=True|Sentiment::markable_50::Sentiment=True|*=True Sentiment::markable_50::Sentiment=True case=acc|Target::markable_52::Anaphref=markable_54|num=sg|Target::markable_52::Preferred=true|gender=masc|Sentiment::markable_50::Sentiment=True|Target::markable_52::Target=True case=acc|gender=masc|Sentiment::markable_50::Sentiment=True|num=sg|Target::markable_52::Target=True EmoExpression::markable_53::Sarcasm=false|EmoExpression::markable_53::EmoExpression=True|EmoExpression::markable_53::Uncertain=false|EmoExpression::markable_53::Intensity=medium|EmoExpression::markable_53::SubjectiveFact=false|Sentiment::markable_50::Sentiment=True|EmoExpression::markable_53::Polarity=negative case=acc|EmoExpression::markable_48::Polarity=positive|EmoExpression::markable_48::Sarcasm=false|gender=masc|Sentiment::markable_50::Sentiment=True|pos=True|EmoExpression::markable_48::Uncertain=false|EmoExpression::markable_48::SubjectiveFact=false|num=sg|EmoExpression::markable_48::Intensity=medium|EmoExpression::markable_48::EmoExpression=True
311836842515374080	positive	RT @VoiceFromOff: RUFT JETZT FÜR DEN PAPST AN! 01379... Oder sende eine SMS mit "Konklave1" an die 666....6...:-)	RT @VoiceFromOff: rufen jetzt für die Papst AN! @card@ oder senden eine SMS mit "Konklave1" an die 666....6...:-)	NE NN VVFIN ADV APPR ART NN NN CARD KON VVFIN ART NE APPR NN APPR ART $(	2/AG 0/-- 0/-- 3/MO 3/MO 7/NK 5/NK 3/OA 0/-- 9/CD 10/CJ 13/NK 11/OA 11/MO 14/NK 15/MNR 16/NK 17/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ _ *=True *=True *=True _ _ pers=3|num=sg|tense=pres|mood=subj case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|EmoExpression::markable_55::EmoExpression=True|gender=fem|EmoExpression::markable_55::SubjectiveFact=false|EmoExpression::markable_55::Polarity=positive|num=sg|EmoExpression::markable_55::Intensity=medium|EmoExpression::markable_55::Uncertain=false|EmoExpression::markable_55::Sarcasm=false
311919980243468288	positive	@DerLachmann Es gilt: Wer als Papst ins #Konklave geht,kommt als Kardinal wieder raus. ;-) #HabemusPapam	@DerLachmann es gilt: wer als Papst in #Konklave geht,kommt als Kardinal wieder raus. ;-) #HabemusPapam	NN PPER ADJA PWS KOKOM NN APPRART NN VVFIN KOKOM NN ADV ADJA $( NN	0/-- 9/OA 6/NK 6/NK 6/CM 9/SB 9/MO 7/NK 0/-- 9/MO 10/NK 13/MO 9/SB 15/-- 0/--	case=nom|gender=masc|num=sg case=nom|gender=neut|num=sg|pers=3 case=acc|gender=masc|num=pl|pos=True case=acc|gender=masc|num=pl _ case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg|pos=True EmoExpression::markable_56::SubjectiveFact=false|EmoExpression::markable_56::Intensity=medium|EmoExpression::markable_56::EmoExpression=True|EmoExpression::markable_56::Polarity=positive|EmoExpression::markable_56::Uncertain=false|EmoExpression::markable_56::Sarcasm=false case=nom|gender=neut|num=sg
311885032534990848	positive	Ich bin ja für einen schwarzen Papst :) Gleichberechtigung	ich sein ja für eine schwarz Papst :) Gleichberechtigung	PPER VAFIN ADV APPR ART ADJA NN ADJA NN	2/SB 0/-- 2/MO 2/MO 7/NK 7/NK 4/NK 9/NK 7/AG	case=nom|Source::markable_58::Source=True|Sentiment::markable_57::Polarity=positive|Source::markable_58::Anaphref=empty|*=True|pers=1|Sentiment::markable_57::Sarcasm=false|num=sg|Sentiment::markable_57::Intensity=medium|Sentiment::markable_57::Sentiment=True pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_57::Sentiment=True Sentiment::markable_57::Sentiment=True EmoExpression::markable_59::Polarity=positive|EmoExpression::markable_59::Intensity=medium|EmoExpression::markable_59::SubjectiveFact=false|Sentiment::markable_57::Sentiment=True|EmoExpression::markable_59::Uncertain=false|EmoExpression::markable_59::Sarcasm=false|EmoExpression::markable_59::EmoExpression=True case=acc|Target::markable_60::Preferred=true|num=sg|Target::markable_60::Anaphref=empty|gender=masc|Target::markable_60::Target=True|Sentiment::markable_57::Sentiment=True case=acc|num=sg|gender=masc|Sentiment::markable_57::Sentiment=True|pos=True|Target::markable_60::Target=True case=acc|gender=masc|num=sg|Target::markable_60::Target=True|Sentiment::markable_57::Sentiment=True case=gen|EmoExpression::markable_61::Polarity=positive|EmoExpression::markable_61::SubjectiveFact=false|EmoExpression::markable_61::Sarcasm=false|gender=fem|EmoExpression::markable_61::Intensity=medium|pos=True|num=sg|EmoExpression::markable_61::Uncertain=false|EmoExpression::markable_61::EmoExpression=True|Sentiment::markable_57::Sentiment=True case=gen|EmoExpression::markable_100500200::Sarcasm=false|gender=fem|EmoExpression::markable_100500200::SubjectiveFact=false|EmoExpression::markable_100500200::Polarity=positive|num=sg|EmoExpression::markable_100500200::Uncertain=false|EmoExpression::markable_100500200::Intensity=weak|EmoExpression::markable_100500200::EmoExpression=True
311930745851621376	positive	@fbrantner @LSeidel_Gruen Solange die Papstschuhe rot bleiben, und der dann Grüne Papst sich nicht mit schwarzer Kutte behängt ;-) ....	@fbrantner @LSeidel_Gruen solange die Papstschuhe rot bleiben, und die dann grün Papst sich nicht mit schwarz Kutte behängen ;-) ....	NN NN KOUS ART NN ADJD NE KON ART ADV ADJA NN PRF PTKNEG APPR ADJA NN VVFIN $( ADJA	0/-- 0/-- 18/CP 5/NK 18/SB 18/MO 18/SB 7/CD 12/NK 11/MO 12/NK 8/CJ 18/OA 18/NG 18/MO 17/NK 15/NK 20/MO 18/-- 0/--	comp=True case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pos=True case=nom|*=True|num=sg _ case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=acc|pers=3|num=sg _ _ case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_62::SubjectiveFact=false|EmoExpression::markable_62::Polarity=positive|EmoExpression::markable_62::EmoExpression=True|EmoExpression::markable_62::Sarcasm=false|EmoExpression::markable_62::Uncertain=false|EmoExpression::markable_62::Intensity=medium _
