321316308681650176	positive	@Aimar_HH wenn du den Tweet davor liest dann weist du wen ich meine ;-)	@Aimar_HH wenn du die Tweet davor lesen dann weisen du wer ich mein ;-)	NN KOUS PPER ART NN PAV VVFIN ADV VVFIN PPER PWS PPER PPOSAT $(	0/-- 7/CP 7/SB 5/NK 7/OA 5/NK 9/MO 7/MO 0/-- 9/SB 9/OA 9/SB 9/DA 13/--	case=nom|gender=masc|num=sg _ case=nom|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg case=nom|*=True|num=sg|pers=1 case=acc|gender=fem|num=sg EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
318792633667424256	positive	;( gestern ist mein LP Kollege gestorben, und dass an Ostern :(...... AprilApril, war'n Scherz :)	;( gestern sein mein LP Kollege gestorben, und dass an Ostern :(...... AprilApril, war'n Scherz :)	NN ADV VAFIN PPOSAT NN NN VVPP KON KOUS APPR NN NN NE NE NN ADJD	3/SB 1/MO 0/-- 5/NK 3/SB 5/NK 3/OC 3/CD 8/CJ 9/MO 10/NK 9/OA 14/PNC 15/NK 0/-- 15/PD	case=nom|EmoExpression::markable_28::Sarcasm=false|EmoExpression::markable_28::SubjectiveFact=false|Sentiment::markable_27::Sentiment=True|Sentiment::markable_27::Sarcasm=false|gender=masc|Sentiment::markable_27::Intensity=medium|EmoExpression::markable_28::Intensity=medium|num=sg|EmoExpression::markable_28::Polarity=negative|EmoExpression::markable_28::EmoExpression=True|EmoExpression::markable_28::Uncertain=false|Sentiment::markable_27::Polarity=positive Target::markable_29::Anaphref=empty|Sentiment::markable_27::Sentiment=True|Target::markable_29::Target=True|Target::markable_29::Preferred=true pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_27::Sentiment=True|Target::markable_29::Target=True case=nom|gender=masc|Sentiment::markable_27::Sentiment=True|num=sg|Target::markable_29::Target=True case=nom|gender=masc|Sentiment::markable_27::Sentiment=True|num=sg|Target::markable_29::Target=True case=nom|gender=masc|Sentiment::markable_27::Sentiment=True|num=sg|Target::markable_29::Target=True Sentiment::markable_27::Sentiment=True Sentiment::markable_27::Sentiment=True Target::markable_30::Anaphref=empty|Target::markable_30::Preferred=true|Sentiment::markable_27::Sentiment=True|Target::markable_30::Target=True Sentiment::markable_27::Sentiment=True|Target::markable_30::Target=True case=dat|gender=masc|num=pl|Sentiment::markable_27::Sentiment=True|Target::markable_30::Target=True case=dat|gender=masc|num=pl|Sentiment::markable_27::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_27::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_27::Sentiment=True case=nom|Sentiment::markable_27::Sentiment=True|EmoExpression::markable_100500185::SubjectiveFact=false|gender=masc|EmoExpression::markable_100500185::Uncertain=false|EmoExpression::markable_100500185::Intensity=medium|num=sg|EmoExpression::markable_100500185::Sarcasm=false|EmoExpression::markable_100500185::Polarity=positive|EmoExpression::markable_100500185::EmoExpression=True Sentiment::markable_27::Sentiment=True|EmoExpression::markable_32::Polarity=positive|EmoExpression::markable_32::Sarcasm=false|pos=True|EmoExpression::markable_32::EmoExpression=True|EmoExpression::markable_32::Intensity=medium|EmoExpression::markable_32::SubjectiveFact=false|EmoExpression::markable_32::Uncertain=false
327401949504892928	positive	@kimiko85 das war es auch und ist es immer wieder :-)	@kimiko85 die sein es auch und sein es immer wieder :-)	NN PDS VAFIN PPER ADV KON VAFIN PPER ADV ADV $(	0/-- 3/SB 0/-- 3/SB 3/MO 3/CD 6/CJ 7/SB 10/MO 7/MO 10/--	case=nom|gender=fem|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg|pers=3 _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ _ EmoExpression::markable_33::Sarcasm=false|EmoExpression::markable_33::Uncertain=false|EmoExpression::markable_33::Polarity=positive|EmoExpression::markable_33::EmoExpression=True|EmoExpression::markable_33::Intensity=medium|EmoExpression::markable_33::SubjectiveFact=false
326796473872285696	positive	@LouisblueEyess omg liiissaaaaaaa wir atmen die gleiche luft wie sie *-* zwar isbharry nicht dabei aber omg jsbfhcbcufbxgdufbfu *o*	@LouisblueEyess omg liiissaaaaaaa wir atmen die gleich Luft wie sie *-* zwar isbharry nicht dabei aber omg jsbfhcbcufbxgdufbfu *o*	NN ADJD NE PPER VVFIN ART ADJA NN KOKOM PPER XY ADV NE PTKNEG PAV ADV ADJD NE ADJA	0/-- 3/NK 5/SB 3/SB 0/-- 8/NK 8/NK 5/OA 10/CM 8/CC 10/NK 5/MO 5/OA 5/NG 18/NK 5/MO 5/MO 19/OA 5/MO	_ _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg _ case=nom|gender=fem|num=sg|pers=3 case=dat|EmoExpression::markable_100500186::SubjectiveFact=false|*=True|EmoExpression::markable_100500186::Intensity=medium|num=sg|EmoExpression::markable_100500186::EmoExpression=True|EmoExpression::markable_100500186::Uncertain=false|EmoExpression::markable_100500186::Polarity=positive|EmoExpression::markable_100500186::Sarcasm=false _ case=acc|*=True|num=sg _ _ _ _ _ EmoExpression::markable_100500187::EmoExpression=True
324102213528064002	positive	@jogibaerbecks Habe es gerade gesehen. Und was wird dann jetzt mit dem Account? Hab da keine Ahnung. :)	@jogibaerbecks haben es gerade gesehen. und was werden dann jetzt mit die Account? Hab da keine Ahnung. :)	NN VAFIN PPER ADV NE KON PIS VAFIN ADV ADV APPR ART NN NN ADV PIAT NN ADJD	0/-- 0/-- 2/SB 5/MO 2/SB 8/JU 8/SB 0/-- 8/MO 8/MO 8/MO 13/NK 11/NK 0/-- 14/MO 17/NK 14/PD 0/--	_ pers=3|num=sg|tense=past|mood=subj case=nom|gender=neut|num=sg|pers=3 _ case=nom|*=True|num=sg _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg EmoExpression::markable_34::SubjectiveFact=false|EmoExpression::markable_34::Intensity=medium|EmoExpression::markable_34::EmoExpression=True|EmoExpression::markable_34::Polarity=positive|EmoExpression::markable_34::Uncertain=false|EmoExpression::markable_34::Sarcasm=false
327852516081537025	positive	@Glanzwurst Jetzt, sind, wir, schon, zwei, im, Team, Komma, :)	@Glanzwurst Jetzt, sind, wir, schon, zwei, im, Team, Komma, :)	NN NE NE NE NE NE NE NE NE ADJA	0/-- 9/PNC 9/PNC 9/PNC 9/PNC 9/PNC 9/PNC 9/PNC 0/-- 9/PNC	_ case=nom|*=True|num=sg|Sentiment::markable_35::Sentiment=True|Target::markable_37::Target=True case=nom|*=True|num=sg|Sentiment::markable_35::Sentiment=True|Target::markable_37::Target=True case=nom|*=True|num=sg|Sentiment::markable_35::Sentiment=True|Target::markable_37::Target=True case=nom|*=True|num=sg|Sentiment::markable_35::Sentiment=True|Target::markable_37::Target=True case=nom|*=True|num=sg|Sentiment::markable_35::Sentiment=True|Target::markable_37::Target=True *=True|Sentiment::markable_35::Sentiment=True *=True|Sentiment::markable_35::Sentiment=True *=True|Sentiment::markable_35::Sentiment=True EmoExpression::markable_36::EmoExpression=True|*=True|EmoExpression::markable_36::Intensity=medium|Sentiment::markable_35::Sentiment=True|EmoExpression::markable_36::SubjectiveFact=false|EmoExpression::markable_36::Uncertain=false|EmoExpression::markable_36::Polarity=positive|EmoExpression::markable_36::Sarcasm=false
319592724657491968	positive	@deBaernd "diesmal" impliziert jedenfalls, dass es beim nächsten mal auf jeden Fall anders sein sollte ;-)	@deBaernd "diesmal" implizieren jedenfalls, dass es bei nah mal auf jede Fall anders sein sollen ;-)	ADJD NN VVFIN ADV KOUS PPER APPRART ADJA ADV APPR PIAT NN ADV VAINF VMFIN $(	0/-- 3/SB 0/-- 3/MO 15/CP 15/SB 14/MO 7/NK 8/MO 8/MO 12/NK 10/NK 14/MO 15/OC 3/MO 15/--	pos=True case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=neut|num=sg|pers=3 case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=past|mood=ind EmoExpression::markable_38::Polarity=positive|EmoExpression::markable_38::Sarcasm=false|EmoExpression::markable_38::EmoExpression=True|EmoExpression::markable_38::SubjectiveFact=false|EmoExpression::markable_38::Uncertain=false|EmoExpression::markable_38::Intensity=medium
323529728696918018	positive	RT @kleinesUnikat: @Pascal_xoxo passt :) dann frag sie doch morgen :D	RT @kleinesUnikat: @Pascal_xoxo passen :) dann fragen sie doch morgen :D	NE ADJA NN VVFIN ADJD ADV VVIMP PPER ADV ADV ADJA	0/-- 1/UC 0/-- 0/-- 4/MO 4/MO 4/MO 7/OA 4/MO 4/MO 4/MO	case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ EmoExpression::markable_39::SubjectiveFact=false|EmoExpression::markable_39::EmoExpression=True|EmoExpression::markable_39::Polarity=positive|EmoExpression::markable_39::Sarcasm=false|EmoExpression::markable_39::Intensity=medium|pos=True|EmoExpression::markable_39::Uncertain=false _ pos=True case=nom|gender=fem|num=sg|pers=3 _ _ case=dat|EmoExpression::markable_40::EmoExpression=True|EmoExpression::markable_40::SubjectiveFact=false|gender=neut|EmoExpression::markable_40::Intensity=medium|EmoExpression::markable_40::Sarcasm=false|num=pl|EmoExpression::markable_40::Uncertain=false|comp=True|EmoExpression::markable_40::Polarity=positive
322695870149709824	positive	In einer halben Stunde zum Training :-)	in eine halb Stunde zu Training :-)	APPR ART ADJA NN APPRART NN $(	0/-- 4/NK 4/NK 1/NK 4/MNR 5/NK 6/--	Sentiment::markable_41::Intensity=medium|Sentiment::markable_41::Sentiment=True|Target::markable_42::Target=True|Sentiment::markable_41::Sarcasm=false|Target::markable_42::Preferred=true|Target::markable_42::Anaphref=empty|Sentiment::markable_41::Polarity=positive case=dat|gender=fem|num=sg|Sentiment::markable_41::Sentiment=True|Target::markable_42::Target=True case=dat|num=sg|Sentiment::markable_41::Sentiment=True|Target::markable_42::Target=True|gender=fem|pos=True case=dat|gender=fem|num=sg|Sentiment::markable_41::Sentiment=True|Target::markable_42::Target=True case=dat|gender=masc|num=sg|Sentiment::markable_41::Sentiment=True|Target::markable_42::Target=True case=dat|gender=masc|num=sg|Sentiment::markable_41::Sentiment=True|Target::markable_42::Target=True EmoExpression::markable_43::Intensity=medium|Sentiment::markable_41::Sentiment=True|EmoExpression::markable_43::Polarity=positive|EmoExpression::markable_43::Sarcasm=false|EmoExpression::markable_43::SubjectiveFact=false|EmoExpression::markable_43::Uncertain=false|EmoExpression::markable_43::EmoExpression=True
323537781563486209	positive	Frage für Mathematiker: "Wie weiter?" und für Nichtmathematiker: "Warum weiter?" :-)	Frage für Mathematiker: "Wie weiter?" und für Nichtmathematiker: "Warum weiter?" :-)	NN APPR ADJA NN VVFIN KON APPR ADJA NN VVFIN $(	0/-- 1/OP 4/NK 2/NK 1/OC 10/JU 10/MO 9/NK 7/NK 0/-- 0/--	case=nom|gender=fem|num=sg _ case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg _ _ _ case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg _ EmoExpression::markable_44::Uncertain=false|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::SubjectiveFact=false|EmoExpression::markable_44::EmoExpression=True|EmoExpression::markable_44::Polarity=positive
329129160490491904	positive	@teefan85 ah na dann folge ich auch gleich @teewicht wusste nichts vom Twitteraccount :) - naja will erst noch einiges wegtrinken :)	@teefan85 ah na dann folgen ich auch gleich @teewicht wissen nichts von Twitteraccount :) - naja wollen erst noch einige wegtrinken :)	NN ITJ ITJ ADV VVFIN PPER ADV ADJD NN VVFIN PIS APPRART NN NN $( NE VMFIN ADV ADV PIAT VVFIN ADJA	0/-- 4/DM 4/DM 5/MO 0/-- 5/SB 5/MO 5/MO 5/OA 0/-- 10/OA 11/MNR 12/NK 13/NK 14/-- 17/SB 10/OC 22/MO 22/MO 22/MO 22/MO 17/SB	case=nom|gender=fem|num=sg _ _ _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ pos=True _ pers=3|num=sg|tense=past|mood=ind gender=neut|*=True case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|EmoExpression::markable_45::Intensity=medium|EmoExpression::markable_45::EmoExpression=True|gender=neut|EmoExpression::markable_45::Polarity=positive|EmoExpression::markable_45::Sarcasm=false|EmoExpression::markable_45::SubjectiveFact=false|num=sg|EmoExpression::markable_45::Uncertain=false _ _ mood=ind|Sentiment::markable_46::Sarcasm=false|Sentiment::markable_46::Polarity=positive|Sentiment::markable_46::Intensity=medium|EmoExpression::markable_100500188::SubjectiveFact=false|pers=3|EmoExpression::markable_100500188::Sarcasm=false|num=sg|tense=pres|EmoExpression::markable_100500188::Polarity=positive|EmoExpression::markable_100500188::EmoExpression=True|EmoExpression::markable_100500188::Uncertain=false|EmoExpression::markable_100500188::Intensity=medium|Sentiment::markable_46::Sentiment=True Sentiment::markable_46::Sentiment=True Sentiment::markable_46::Sentiment=True case=nom|num=sg|Target::markable_47::Target=True|Sentiment::markable_46::Sentiment=True|Target::markable_47::Anaphref=empty|gender=neut|Target::markable_47::Preferred=true Target::markable_47::Target=True|Sentiment::markable_46::Sentiment=True case=nom|EmoExpression::markable_48::Polarity=positive|EmoExpression::markable_48::Sarcasm=false|gender=neut|pos=True|EmoExpression::markable_48::Uncertain=false|EmoExpression::markable_48::SubjectiveFact=false|num=sg|EmoExpression::markable_48::Intensity=medium|EmoExpression::markable_48::EmoExpression=True|Sentiment::markable_46::Sentiment=True
322416924468326400	positive	Ich reite gerade Dartmoor Ponys ein und wollte fragen wieviel sie eigentlich tragen können? :) | rei http://t.co/JZaXECp5Pm	ich reiten gerade Dartmoor Pony ein und wollen fragen wieviele sie eigentlich tragen können? :) | rei http://t.co/JZaXECp5Pm	PPER VVFIN ADV NN NN PTKVZ KON VMFIN VVINF PWAV PPER ADV VVFIN ADJA NN XY ADJA NN	2/SB 0/-- 2/MO 5/NK 2/OA 2/SVP 2/CD 7/CJ 8/OC 13/OP 13/SB 13/MO 9/OC 13/MO 0/-- 15/NK 18/NK 15/PD	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=past|mood=ind _ _ case=nom|gender=fem|num=sg|pers=3 _ _ _ EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::SubjectiveFact=false|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium _ _ _
320096764998860802	mixed	@DasGuteessen @faz_net jetzt, wo die Budgets eng werden in Frankreich ;-)	@DasGuteessen @faz_net jetzt, wo die Budget eng werden in Frankreich ;-)	NN ADJD ADJA PWAV ART NN ADJD VAFIN APPR NE $(	0/-- 0/-- 0/-- 8/MO 6/NK 8/SB 8/PD 3/CC 8/MO 9/NK 10/--	_ pos=True _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg EmoExpression::markable_100500226::SubjectiveFact=false|EmoExpression::markable_100500226::Intensity=medium|EmoExpression::markable_100500226::Polarity=negative|EmoExpression::markable_100500226::Sarcasm=false|EmoExpression::markable_100500226::EmoExpression=True|EmoExpression::markable_100500226::Uncertain=false|pos=True pers=3|EmoExpression::markable_100500226::EmoExpression=True|num=pl|tense=pres|mood=ind _ case=dat|gender=neut|num=sg EmoExpression::markable_50::Intensity=medium|EmoExpression::markable_50::Polarity=positive|EmoExpression::markable_50::Sarcasm=false|EmoExpression::markable_50::SubjectiveFact=false|EmoExpression::markable_50::Uncertain=false|EmoExpression::markable_50::EmoExpression=True
320075923347103744	positive	wo bleibt die 6chste urlaubswoche- he wo ist der ögb mit seiner "macht"nichts! hund- sdorfer bewegt sich verbal- aus seinem stuhl :-))	wo bleiben die 6chste urlaubswoche- he wo sein die ögb mit sein "macht"nichts! Hund- sdorfer bewegen sich verbal- aus sein Stuhl :-))	PWAV VVFIN ART ADJA TRUNC ITJ PWAV VAFIN ART NN APPR PPOSAT NN TRUNC NN VVFIN PRF ADJD APPR PPOSAT NN ADJD	2/MO 0/-- 5/NK 5/NK 2/SB 5/NK 8/MO 2/SB 10/NK 8/SB 8/MO 13/NK 11/NK 15/PNC 16/SB 0/-- 16/OA 16/MO 16/MO 21/NK 19/NK 16/MO	_ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ comp=True pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg EmoExpression::markable_51::Intensity=medium|EmoExpression::markable_51::Sarcasm=false|EmoExpression::markable_51::Uncertain=false|EmoExpression::markable_51::Polarity=positive|EmoExpression::markable_51::EmoExpression=True|EmoExpression::markable_51::SubjectiveFact=false
320248450719555584	positive	@Spacelady0807 Soso was haben wir denn wieder gedacht? :)	@Spacelady0807 Soso was haben wir denn wieder gedacht? :)	CARD NN PIS VAFIN PPER ADV ADV ADJA NN	0/-- 3/PNC 4/OA 0/-- 4/SB 4/MO 4/MO 4/MO 0/--	_ case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ _ _ EmoExpression::markable_52::EmoExpression=True|EmoExpression::markable_52::Uncertain=false|EmoExpression::markable_52::Intensity=medium|EmoExpression::markable_52::SubjectiveFact=false|EmoExpression::markable_52::Polarity=positive|EmoExpression::markable_52::Sarcasm=false
323593840219025408	positive	Vielleiche können wie später zusammen Kaffe trinken :)	Vielleiche können wie spät zusammen Kaffe trinken :)	NN VMFIN KOKOM ADJD ADV NN VVFIN ADJA	2/SB 0/-- 4/CM 2/MO 6/MO 7/SB 2/OC 7/MO	case=nom|Sentiment::markable_100500189::Sentiment=True|num=pl|Sentiment::markable_100500189::Sarcasm=false|Sentiment::markable_100500189::Polarity=positive|Sentiment::markable_100500189::Intensity=medium|*=True pers=3|Sentiment::markable_100500189::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_100500189::Sentiment=True Target::markable_100500190::Anaphref=empty|comp=True|Sentiment::markable_100500189::Sentiment=True|Target::markable_100500190::Preferred=true|Target::markable_100500190::Target=True Target::markable_100500190::Target=True|Sentiment::markable_100500189::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500189::Sentiment=True|num=pl|Target::markable_100500190::Target=True Target::markable_100500190::Target=True|Sentiment::markable_100500189::Sentiment=True EmoExpression::markable_53::SubjectiveFact=false|EmoExpression::markable_53::Intensity=medium|pos=True|EmoExpression::markable_100500191::Intensity=medium|EmoExpression::markable_53::Sarcasm=false|num=pl|EmoExpression::markable_100500191::Uncertain=false|case=nom|EmoExpression::markable_100500191::Polarity=positive|EmoExpression::markable_100500191::SubjectiveFact=false|gender=masc|EmoExpression::markable_53::Polarity=positive|Sentiment::markable_100500189::Sentiment=True|EmoExpression::markable_53::Uncertain=false|EmoExpression::markable_100500191::EmoExpression=True|EmoExpression::markable_53::EmoExpression=True|EmoExpression::markable_100500191::Sarcasm=false
327716259280072704	positive	heute ist #setzlingmarkt in Salzburg :-) frische kräuter und gemüse stauden kaufen fürn balkon :-)	heute sein #setzlingmarkt in Salzburg :-) frisch Kraut und Gemüse Staude kaufen fürn Balkon :-)	ADV VAFIN NN APPR NE $( ADJA NN KON NN NN VVFIN ADJA NN $(	2/MO 0/-- 2/SB 2/MO 4/NK 5/-- 8/NK 12/SB 8/CD 9/CJ 8/NK 2/CJ 14/NK 12/OA 14/--	Target::markable_58::Target=True|Target::markable_58::Preferred=true|Sentiment::markable_56::Sarcasm=false|Sentiment::markable_56::Intensity=medium|Sentiment::markable_56::Sentiment=True|Target::markable_58::Anaphref=empty|Sentiment::markable_56::Polarity=positive pers=3|Target::markable_58::Target=True|num=sg|tense=pres|mood=ind|Sentiment::markable_56::Sentiment=True case=nom|gender=masc|Target::markable_58::Target=True|num=sg|Sentiment::markable_56::Sentiment=True Sentiment::markable_56::Sentiment=True|Target::markable_58::Target=True case=dat|gender=neut|Target::markable_58::Target=True|num=sg|Sentiment::markable_56::Sentiment=True EmoExpression::markable_57::Uncertain=false|EmoExpression::markable_57::Intensity=medium|EmoExpression::markable_57::Sarcasm=false|EmoExpression::markable_57::SubjectiveFact=false|Sentiment::markable_56::Sentiment=True|EmoExpression::markable_57::EmoExpression=True|EmoExpression::markable_57::Polarity=positive EmoExpression::markable_100500192::SubjectiveFact=false|pos=True|Target::markable_61::Target=True|Sentiment::markable_59::Intensity=medium|num=pl|Target::markable_61::Anaphref=empty|EmoExpression::markable_100500192::Polarity=positive|EmoExpression::markable_100500192::EmoExpression=True|case=acc|Target::markable_61::Preferred=true|Sentiment::markable_59::Polarity=positive|gender=masc|EmoExpression::markable_100500192::Intensity=medium|EmoExpression::markable_100500192::Uncertain=false|Sentiment::markable_59::Sarcasm=false|EmoExpression::markable_100500192::Sarcasm=false|Sentiment::markable_59::Sentiment=True case=acc|gender=masc|num=pl|Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True case=acc|gender=fem|num=pl|Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True case=acc|gender=fem|num=pl|Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True pers=3|Target::markable_61::Target=True|num=pl|tense=pres|mood=ind|Sentiment::markable_59::Sentiment=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True EmoExpression::markable_60::Polarity=positive|EmoExpression::markable_60::Intensity=medium|EmoExpression::markable_60::SubjectiveFact=false|Sentiment::markable_59::Sentiment=True|EmoExpression::markable_60::EmoExpression=True|EmoExpression::markable_60::Sarcasm=false|EmoExpression::markable_60::Uncertain=false
327323002532421632	positive	@doitforbarakat habt ihr eigtl nochmal geredet? :)	@doitforbarakat haben ihr eigtl nochmal geredet? :)	NN VAFIN PPER NE ADV ADJA ADJA	0/-- 0/-- 6/DA 2/SB 6/MO 2/MO 0/--	case=nom|gender=masc|num=sg pers=2|num=pl|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 case=dat|*=True|num=sg _ _ EmoExpression::markable_62::SubjectiveFact=false|EmoExpression::markable_62::Polarity=positive|EmoExpression::markable_62::EmoExpression=True|EmoExpression::markable_62::Sarcasm=false|EmoExpression::markable_62::Uncertain=false|EmoExpression::markable_62::Intensity=medium
323013368267026433	positive	In 15min meine Bude auf Vordermann bringen. :) #kannich	in 15min mein Bude auf Vordermann bringen. :) #kannich	APPR NE PPOSAT NN APPR NE NE ADJD ADJA	4/MO 1/NK 4/NK 0/-- 4/MNR 7/PNC 5/NK 9/MO 0/--	_ case=dat|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|*=True|num=sg _ EmoExpression::markable_63::Polarity=positive|EmoExpression::markable_63::Sarcasm=false|EmoExpression::markable_63::EmoExpression=True|EmoExpression::markable_63::SubjectiveFact=false|EmoExpression::markable_63::Uncertain=false|EmoExpression::markable_63::Intensity=medium case=acc|*=True|num=sg|pers=2
320446308202717184	positive	12 min.sind wir da laut navi :-) ist schon wer vor der lgs?	12 min.sind wir da laut navi :-) sein schon wer vor die lgs?	CARD VVFIN PPER ADV APPR NE $( VAFIN ADV PWS APPR ART NN	2/MO 0/-- 2/SB 2/MO 2/MO 5/NK 6/-- 2/MO 10/MO 8/SB 8/MO 13/NK 11/NK	Target::markable_65::Anaphref=empty|Sentiment::markable_64::Polarity=positive|Sentiment::markable_64::Intensity=weak|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True|Sentiment::markable_64::Sarcasm=false|Target::markable_65::Preferred=true pers=1|num=pl|tense=pres|mood=ind|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True case=nom|pers=1|num=pl|*=True|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Sentiment::markable_64::Sentiment=True case=dat|*=True|num=sg|Sentiment::markable_64::Sentiment=True EmoExpression::markable_66::Polarity=positive|EmoExpression::markable_66::EmoExpression=True|EmoExpression::markable_66::Uncertain=false|EmoExpression::markable_66::Intensity=medium|EmoExpression::markable_66::Sarcasm=false|EmoExpression::markable_66::SubjectiveFact=false|Sentiment::markable_64::Sentiment=True pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg
321511506128809984	negative	@MadeMyDay @drublic @rodneyrehm Habe den Einwurf pro Schepp gestern nicht mehr mitgekriegt :( war obendrein schon um 21:30h im Bett #podcast	@MadeMyDay @drublic @rodneyrehm haben die Einwurf pro Schepp gestern nicht mehr mitkriegen :( sein obendrein schon um 21:30h in Bett #podcast	NN NN NN VAFIN ART NN APPR NN ADV PTKNEG ADV VVPP NN VAFIN ADV ADV APPR NN APPRART NN NN	0/-- 0/-- 0/-- 0/-- 6/NK 12/OA 6/MNR 7/NK 12/MO 12/NG 10/MO 4/OC 14/SB 4/CJ 14/MO 14/MO 14/PD 17/NK 18/MNR 19/NK 14/PD	_ _ pos=True case=nom|Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True|gender=neut|Target::markable_68::Preferred=true|Sentiment::markable_67::Sarcasm=false|Sentiment::markable_67::Polarity=negative|num=sg|Sentiment::markable_67::Intensity=medium|Target::markable_68::Anaphref=empty case=acc|gender=masc|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True case=acc|gender=masc|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True case=acc|gender=masc|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True case=nom|Sentiment::markable_67::Sentiment=True|EmoExpression::markable_69::Polarity=negative|gender=masc|EmoExpression::markable_69::EmoExpression=True|EmoExpression::markable_69::Intensity=medium|num=sg|EmoExpression::markable_69::Sarcasm=false|EmoExpression::markable_69::SubjectiveFact=false|EmoExpression::markable_69::Uncertain=false pers=3|num=sg|tense=past|mood=ind _ _ _ case=acc|gender=neut|num=pl case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=2|num=sg|tense=pres|mood=ind
