323753689904975872	positive	HORIZONT - Realität: Es geht auch ohne %User - ich finde nicht %PosSmiley %Link	Horizont - Realität: es gehen auch ohne %User - ich finden nicht %PosSmiley %Link	NN $( NN PPER VVFIN ADV APPR NE $( PPER VVFIN PTKNEG ITJ XY	5/CJ 1/-- 1/CJ 5/EP 0/-- 7/MO 5/MO 7/NK 8/-- 11/SB 5/CJ 11/NG 11/DM 13/NK	case=nom|gender=neut|num=sg _ case=acc|gender=neut|num=sg case=nom|Sentiment::markable_100500158::Intensity=medium|Sentiment::markable_100500158::Sentiment=True|gender=neut|Sentiment::markable_100500158::Polarity=positive|pers=3|num=sg|Sentiment::markable_100500158::Sarcasm=false mood=ind|Sentiment::markable_100500158::Sentiment=True|EmoExpression::markable_100500162::EmoExpression=True|EmoExpression::markable_100500162::SubjectiveFact=false|pers=3|EmoExpression::markable_100500162::Sarcasm=false|num=sg|tense=pres|EmoExpression::markable_100500162::Polarity=positive|EmoExpression::markable_100500162::Uncertain=false|EmoExpression::markable_100500162::Intensity=medium Sentiment::markable_100500158::Sentiment=True Sentiment::markable_100500158::Sentiment=True|Target::markable_100500161::Preferred=true|Target::markable_100500161::Anaphref=empty|Target::markable_100500161::Target=True case=dat|*=True|num=sg|Target::markable_100500161::Target=True|Sentiment::markable_100500158::Sentiment=True Sentiment::markable_100500158::Sentiment=True case=nom|pers=1|num=sg|Source::markable_100500159::Source=True|Sentiment::markable_100500158::Sentiment=True|Source::markable_100500159::Anaphref=empty|*=True pers=1|Sentiment::markable_100500158::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_100500158::Sentiment=True|Negation::markable_100500163::EmoExpressionRef=empty|Negation::markable_100500163::Negation=True EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|Sentiment::markable_100500158::Sentiment=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium _
319794177334456320	negative	%NegSmiley habe dann das konzert von ganz hinten gesehen da ich 2mal zusammen geklappt bin	%NegSmiley haben dann die Konzert von ganz hinten sehen da ich 2mal zusammen klappen sein	ITJ VAFIN ADV ART NN APPR ADV ADV VVPP KOUS PPER ADV ADV VVPP VAFIN	8/DM 0/-- 9/MO 5/NK 9/OA 5/MNR 8/MO 6/NK 2/OC 15/CP 15/SB 14/MO 14/MO 15/OC 9/MO	EmoExpression::markable_22::Uncertain=false|EmoExpression::markable_22::Intensity=medium|EmoExpression::markable_22::Sarcasm=false|EmoExpression::markable_22::EmoExpression=True|Sentiment::markable_23::Sarcasm=false|EmoExpression::markable_22::SubjectiveFact=false|Sentiment::markable_23::Sentiment=True|Sentiment::markable_23::Intensity=medium|Sentiment::markable_23::Polarity=negative|EmoExpression::markable_22::Polarity=positive mood=subj|Target::markable_100500164::Preferred=true|pers=3|Target::markable_100500164::Anaphref=empty|num=sg|tense=pres|Sentiment::markable_23::Sentiment=True|Target::markable_100500164::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_100500164::Target=True case=acc|gender=neut|num=sg|Target::markable_100500164::Target=True|Sentiment::markable_23::Sentiment=True case=acc|gender=neut|num=sg|Target::markable_100500164::Target=True|Sentiment::markable_23::Sentiment=True Sentiment::markable_23::Sentiment=True|Target::markable_100500164::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_100500164::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_100500164::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_100500164::Target=True Sentiment::markable_23::Sentiment=True case=nom|*=True|num=sg|Sentiment::markable_23::Sentiment=True|pers=1 Sentiment::markable_23::Sentiment=True Sentiment::markable_23::Sentiment=True Sentiment::markable_23::Sentiment=True pers=1|Sentiment::markable_23::Sentiment=True|num=sg|tense=pres|mood=ind
325072298136723456	mixed	manchmal wunschvorstellung aber auch nicht wirklich %PosSmiley	manchmal wunschvorstellung aber auch nicht wirklich %PosSmiley	ADV ADJD KON ADV PTKNEG ADJD ITJ	2/MO 0/-- 2/CD 6/MO 6/NG 3/CJ 2/DM	_ EmoExpression::markable_104012126::EmoExpression=True|EmoExpression::markable_104012126::Uncertain=false|EmoExpression::markable_104012126::Intensity=medium|EmoExpression::markable_104012126::SubjectiveFact=false|EmoExpression::markable_104012126::Sarcasm=false|pos=True|EmoExpression::markable_104012126::Polarity=negative _ _ _ pos=True EmoExpression::markable_25::Intensity=medium|EmoExpression::markable_25::Polarity=positive|EmoExpression::markable_25::Sarcasm=false|EmoExpression::markable_25::SubjectiveFact=false|EmoExpression::markable_25::Uncertain=false|EmoExpression::markable_25::EmoExpression=True
325903728857198593	positive	... "bpress wirkt und zieht Umfragewerte auf 4% hoch" ! Bleibt doch noch ein paar Tage %PosSmiley	... "bpress wirken und zeihen|ziehen Umfragewert auf @card@ hoch" ! bleiben doch noch eine paar Tag %PosSmiley	$. NN VVFIN KON VVFIN NN APPR CARD VVFIN $. VVFIN ADV ADV ART PIAT NN ITJ	0/-- 3/SB 0/-- 3/CD 4/CJ 5/OA 5/MO 7/NK 5/MO 9/-- 0/-- 11/MO 16/MO 15/NK 16/NK 11/SB 11/DM	_ _ pers=3|num=sg|tense=pres|mood=ind _ pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=pl _ _ pos=True _ pers=3|num=sg|tense=pres|mood=ind _ _ *=True *=True case=acc|gender=masc|num=pl EmoExpression::markable_26::Sarcasm=false|EmoExpression::markable_26::EmoExpression=True|EmoExpression::markable_26::Uncertain=false|EmoExpression::markable_26::Intensity=medium|EmoExpression::markable_26::SubjectiveFact=false|EmoExpression::markable_26::Polarity=positive
327676679587758083	positive	ich macht das bis 12 und dann geh ich heim %PosSmiley	ich machen die bis 12 und dann gehen ich heim %PosSmiley	PPER VVFIN PDS APPR CARD KON ADV VVIMP PPER PTKVZ ITJ	2/SB 0/-- 2/OA 2/MO 4/NK 2/CD 8/MO 6/CJ 8/UC 8/SVP 8/NK	case=nom|*=True|num=sg|pers=1 pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg _ _ _ _ _ case=nom|*=True|num=sg|pers=1 _ EmoExpression::markable_27::EmoExpression=True|EmoExpression::markable_27::Uncertain=false|EmoExpression::markable_27::Intensity=medium|EmoExpression::markable_27::SubjectiveFact=false|EmoExpression::markable_27::Polarity=positive|EmoExpression::markable_27::Sarcasm=false
319831509156626432	positive	Wir ertragen das, weil wir alle ein bisschen in Petterson verliebt sind %PosSmiley	wir ertragen das, weil wir alle eine bisschen in Petterson verlieben sein %PosSmiley	PPER VVINF VVFIN KOUS PPER PIS ART ADV APPR NN VVPP VAFIN ITJ	3/SB 1/OC 0/-- 12/CP 12/SB 5/NK 11/DA 11/MO 11/MO 9/NK 12/PD 3/MO 5/NK	case=nom|Source::markable_100500166::Anaphref=empty|*=True|Sentiment::markable_100500165::Sarcasm=false|pers=1|num=pl|Sentiment::markable_100500165::Intensity=weak|Source::markable_100500166::Source=True|Sentiment::markable_100500165::Sentiment=True|Sentiment::markable_100500165::Polarity=positive EmoExpression::markable_100500167::Polarity=positive|EmoExpression::markable_100500167::EmoExpression=True|EmoExpression::markable_100500167::Uncertain=false|EmoExpression::markable_100500167::Intensity=medium|Sentiment::markable_100500165::Sentiment=True|EmoExpression::markable_100500167::Sarcasm=false|EmoExpression::markable_100500167::SubjectiveFact=false pers=3|num=sg|tense=past|mood=ind _ case=nom|Sentiment::markable_29::Polarity=positive|Sentiment::markable_29::Intensity=weak|Source::markable_30::Anaphref=empty|Sentiment::markable_29::Sentiment=True|Sentiment::markable_29::Sarcasm=false|*=True|pers=1|num=pl|Source::markable_30::Source=True case=nom|*=True|num=pl|Sentiment::markable_29::Sentiment=True case=acc|num=sg|Sentiment::markable_29::Sentiment=True|Diminisher::markable_33::Degree=medium|gender=neut|Diminisher::markable_33::Diminisher=True|Diminisher::markable_33::EmoExpressionRef=emo-expression:markable_32 Diminisher::markable_33::Diminisher=True|Sentiment::markable_29::Sentiment=True Sentiment::markable_29::Sentiment=True case=dat|num=sg|Target::markable_31::Preferred=true|Sentiment::markable_29::Sentiment=True|gender=neut|Target::markable_31::Target=True|Target::markable_31::Anaphref=empty EmoExpression::markable_32::Intensity=medium|Sentiment::markable_29::Sentiment=True|EmoExpression::markable_32::Polarity=positive|EmoExpression::markable_32::Sarcasm=false|EmoExpression::markable_32::SubjectiveFact=false|EmoExpression::markable_32::Uncertain=false|EmoExpression::markable_32::EmoExpression=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_29::Sentiment=True EmoExpression::markable_28::Intensity=medium|EmoExpression::markable_28::Sarcasm=false|EmoExpression::markable_28::SubjectiveFact=false|EmoExpression::markable_28::Polarity=positive|EmoExpression::markable_28::EmoExpression=True|EmoExpression::markable_28::Uncertain=false
328055818744389633	negative	Jo Leute! Seit ein paar Minuten bin ich auch bei Vimeo. Aber ich kann in der Woche max. 500MB hochladen %NegSmiley Das...	Jo Leute! seit eine paar Minute sein ich auch bei Vimeo. aber ich können in die Woche max. 500MB hochladen %NegSmiley Das...	NE NN APPR ART PIAT NN VAFIN PPER ADV APPR ADJA KON PPER VMFIN APPR ART NN ADV ADJA NN ITJ ADJA	2/PNC 0/-- 7/MO 5/NK 6/NK 3/NK 0/-- 7/SB 10/MO 7/MO 10/NK 14/JU 14/SB 0/-- 14/MO 17/NK 15/NK 14/MO 20/NK 22/MO 22/NK 0/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ *=True *=True case=acc|gender=fem|num=pl pers=1|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=1 _ _ case=dat|gender=masc|num=sg|pos=True Sentiment::markable_34::Sentiment=True|Sentiment::markable_34::Polarity=negative|Sentiment::markable_34::Sarcasm=false|Sentiment::markable_34::Intensity=medium case=nom|Target::markable_36::Anaphref=empty|*=True|Target::markable_36::Target=True|pers=1|num=sg|Target::markable_36::Preferred=true|Sentiment::markable_34::Sentiment=True pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True case=dat|gender=fem|num=sg|Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True case=dat|gender=fem|num=sg|Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True Sentiment::markable_34::Sentiment=True|Target::markable_36::Target=True _ case=dat|*=True|num=pl|pos=True
327433625584934913	positive	Morgen ist "Welttag des geistigen Eigentums": %Link Daher werde ich retweeten, als gäbe es kein Morgen. %PosSmiley	Morgen sein "Welttag die geistig Eigentums": %Link daher werden ich retweeten, als geben es keine Morgen. %PosSmiley	NN VAFIN NN ART ADJA NN XY PAV VAFIN PPER NE KOKOM VVFIN PPER PIAT NN ITJ	2/SB 0/-- 2/PD 6/NK 6/NK 3/AG 6/NK 6/NK 2/CJ 9/SB 13/PNC 13/CM 9/OC 13/EP 16/NK 13/OA 0/NK	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg|pos=True case=gen|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=neut|num=sg _ pers=3|num=sg|tense=past|mood=subj case=nom|gender=neut|num=sg|pers=3 case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg EmoExpression::markable_37::EmoExpression=True|EmoExpression::markable_37::Uncertain=false|EmoExpression::markable_37::Intensity=medium|EmoExpression::markable_37::Sarcasm=false|EmoExpression::markable_37::SubjectiveFact=false|EmoExpression::markable_37::Polarity=positive
321702969051590656	positive	Und jetzt wie jeden Dienstag Bones sehen %PosSmiley	und jetzt wie jede Dienstag Bones sehen %PosSmiley	KON ADV KOUS PIAT NN NN VVFIN ITJ	7/JU 7/MO 5/CM 5/NK 7/MO 7/OA 0/-- 7/DM	_ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=neut|num=sg _ EmoExpression::markable_38::Polarity=positive|EmoExpression::markable_38::Sarcasm=false|EmoExpression::markable_38::EmoExpression=True|EmoExpression::markable_38::SubjectiveFact=false|EmoExpression::markable_38::Uncertain=false|EmoExpression::markable_38::Intensity=medium
325368292254547968	positive	Auf einen lustigen saufabend %PosSmiley bazingaaaaaa!	auf eine lustig saufabend %PosSmiley bazingaaaaaa!	APPR ART ADJA NN ITJ ADJA	6/MO 4/NK 4/NK 1/NK 4/NK 0/--	Sentiment::markable_40::Intensity=medium|Sentiment::markable_40::Sentiment=True|Sentiment::markable_40::Sarcasm=false|Sentiment::markable_40::Polarity=positive case=acc|Target::markable_41::Preferred=true|num=sg|gender=masc|Sentiment::markable_40::Sentiment=True|Target::markable_41::Anaphref=empty|Target::markable_41::Target=True case=acc|EmoExpression::markable_42::Uncertain=false|gender=masc|Sentiment::markable_40::Sentiment=True|pos=True|EmoExpression::markable_42::EmoExpression=True|EmoExpression::markable_42::SubjectiveFact=false|num=sg|EmoExpression::markable_42::Sarcasm=false|EmoExpression::markable_42::Polarity=positive|EmoExpression::markable_42::Intensity=medium|Target::markable_41::Target=True case=acc|gender=masc|Sentiment::markable_40::Sentiment=True|num=sg|Target::markable_41::Target=True _ _
323546654940729344	positive	ja er ist stubenrein und füttere ihn sehr gerne %PosSmiley	ja er sein stubenrein und füttere er sehr gerne %PosSmiley	ADV PPER VAFIN ADJD KON VVFIN PPER ADV ADV ITJ	2/MO 3/SB 0/-- 3/PD 3/CD 5/CJ 6/OA 9/MO 6/MO 6/DM	_ case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind pos=True _ Sentiment::markable_100500169::Sentiment=True|Target::markable_100500170::Target=True|mood=subj|Sentiment::markable_100500169::Intensity=medium|pers=3|Sentiment::markable_100500169::Polarity=positive|num=sg|tense=pres|Target::markable_100500170::Preferred=true|Target::markable_100500170::Anaphref=empty|Sentiment::markable_100500169::Sarcasm=false case=acc|pers=3|Target::markable_100500170::Target=True|num=sg|Sentiment::markable_100500169::Sentiment=True|gender=masc Sentiment::markable_100500169::Sentiment=True Sentiment::markable_100500169::Sentiment=True|EmoExpression::markable_44::Uncertain=false|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::SubjectiveFact=false|EmoExpression::markable_44::EmoExpression=True|EmoExpression::markable_44::Polarity=positive Sentiment::markable_100500169::Sentiment=True|EmoExpression::markable_43::Intensity=medium|EmoExpression::markable_43::Polarity=positive|EmoExpression::markable_43::Sarcasm=false|EmoExpression::markable_43::SubjectiveFact=false|EmoExpression::markable_43::Uncertain=false|EmoExpression::markable_43::EmoExpression=True
